Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
0.000782937213859701	Root149	7	10000	7.82937213859701	0.665344553000996	8830	Yes
0.000782937213859701	Root149	7	10000	7.82937213859701	0.665344553000996	8830	Yes
0.0017204703995504	Root149	7	10000	17.204703995504	0.998203626843424	8830	Yes
0.00161915532750569	Root149	7	10000	16.1915532750569	0.996467289160605	8830	Yes
0.00272207845870335	Root149	7	10000	27.2207845870335	0.999998920546043	8830	Yes
0.00272207845870335	Root149	7	10000	27.2207845870335	0.999998920546043	8830	Yes
0.00301206567906613	Root149	7	10000	30.1206567906613	0.999999893577753	8830	Yes
0.00221940363344474	Root149	7	10000	22.1940363344474	0.999948750724677	8830	Yes
0.00199816329134657	Root149	7	10000	19.9816329134657	0.999741490680455	8830	Yes
0.00301206567906613	Root149	7	10000	30.1206567906613	0.999999893577753	8830	Yes
0.00221940363344474	Root149	7	10000	22.1940363344474	0.999948750724677	8830	Yes
4.79480227641628e-82	Root149	7	10000	4.79480227641628e-78	0	8830	No
1	Root149	7	10000	10000	1	8830	Yes
0.000782937213859701	Root149	6	10000	7.82937213859701	0.792629194379077	8830	Yes
0.00161915532750569	Root149	6	10000	16.1915532750569	0.99879268205787	8830	Yes
1	Root149	6	10000	10000	1	8830	Yes
0.00207487908484798	Root149	6	10000	20.7487908484798	0.999959550791103	8830	Yes
0.00207487908484798	Root149	6	10000	20.7487908484798	0.999959550791103	8830	Yes
1	Root149	6	10000	10000	1	8830	Yes
0.00188499072355422	Root149	6	10000	18.8499072355422	0.999828092317914	8830	Yes
0.0017204703995504	Root149	6	10000	17.204703995504	0.999418812754966	8830	Yes
0.00188499072355422	Root149	6	10000	18.8499072355422	0.999828092317914	8830	Yes
0.00190398217426294	Root149	6	10000	19.0398217426294	0.999850976150596	8830	Yes
0.00162228744183151	Root149	6	10000	16.2228744183151	0.998819381536577	8830	Yes
0.0017204703995504	Root149	6	10000	17.204703995504	0.999418812754966	8830	Yes
0.00161915532750569	Root149	6	10000	16.1915532750569	0.99879268205787	8830	Yes
0.00188499072355422	Root149	6	10000	18.8499072355422	0.999828092317914	8830	Yes
0.000782937213859701	Root149	6	10000	7.82937213859701	0.792629194379077	8830	Yes
0.00608656950669302	Root149	6	10000	60.8656950669302	1	8830	Yes
0.0674403945093834	Root149	6	10000	674.403945093834	1	8830	Yes
0.00199816329134657	Root149	6	10000	19.9816329134657	0.999927074644533	8830	Yes
0.00106324562259909	Root149	6	10000	10.6324562259909	0.953366778977717	8830	Yes
0.00332472390452054	Root149	6	10000	33.2472390452054	0.999999998558648	8830	Yes
0.00199816329134657	Root149	6	10000	19.9816329134657	0.999927074644533	8830	Yes
0.00199816329134657	Root149	6	10000	19.9816329134657	0.999927074644533	8830	Yes
4.33095209325448e-117	Root149	6	10000	4.33095209325448e-113	0	8830	No
0.00199816329134657	Root149	6	10000	19.9816329134657	0.999927074644533	8830	Yes
0.00199816329134657	Root149	6	10000	19.9816329134657	0.999927074644533	8830	Yes
0.000701907292816021	Root149	6	10000	7.01907292816021	0.701721014525763	8830	Yes
1.54488694212303e-186	Root149	6	10000	1.54488694212303e-182	0	8830	No
0.00221940363344474	Root149	6	10000	22.1940363344474	0.999986886953831	8830	Yes
0.000701907292816021	Root149	6	10000	7.01907292816021	0.701721014525763	8830	Yes
0.00221940363344474	Root149	6	10000	22.1940363344474	0.999986886953831	8830	Yes
0.00301206567906613	Root149	6	10000	30.1206567906613	0.999999979601646	8830	Yes
0.00513956210000835	Root149	5	10000	51.3956210000835	1	8830	Yes
0.000782937213859701	Root149	5	10000	7.82937213859701	0.890173139761821	8830	Yes
0.00188499072355422	Root149	5	10000	18.8499072355422	0.999957200612241	8830	Yes
0.000535360126683917	Root149	5	10000	5.35360126683917	0.619220048568765	8830	Yes
0.000535360126683917	Root149	5	10000	5.35360126683917	0.619220048568765	8830	Yes
0.00188499072355422	Root149	5	10000	18.8499072355422	0.999957200612241	8830	Yes
0.000535360126683917	Root149	5	10000	5.35360126683917	0.619220048568765	8830	Yes
0.0017204703995504	Root149	5	10000	17.204703995504	0.999842598916655	8830	Yes
0.00188499072355422	Root149	5	10000	18.8499072355422	0.999957200612241	8830	Yes
0.000782937213859701	Root149	5	10000	7.82937213859701	0.890173139761821	8830	Yes
0.0017204703995504	Root149	5	10000	17.204703995504	0.999842598916655	8830	Yes
0.00188499072355422	Root149	5	10000	18.8499072355422	0.999957200612241	8830	Yes
0.0017204703995504	Root149	5	10000	17.204703995504	0.999842598916655	8830	Yes
0.000535360126683917	Root149	5	10000	5.35360126683917	0.619220048568765	8830	Yes
0.352592453910725	Root149	5	10000	3525.92453910725	1	8830	Yes
0.00513956210000835	Root149	5	10000	51.3956210000835	1	8830	Yes
0.000535360126683917	Root149	5	10000	5.35360126683917	0.619220048568765	8830	Yes
0.00425720585484225	Root149	5	10000	42.5720585484225	0.999999999999951	8830	Yes
0.00111299889225921	Root149	5	10000	11.1299889225921	0.986166408048099	8830	Yes
0.000350353473340565	Root149	5	10000	3.50353473340565	0.275222615863709	8830	Yes
0.00161915532750569	Root149	5	10000	16.1915532750569	0.999654387982346	8830	Yes
0.000535360126683917	Root149	5	10000	5.35360126683917	0.619220048568765	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00214695658252059	Root149	5	10000	21.4695658252059	0.999994900801305	8830	Yes
0.00301206567906613	Root149	5	10000	30.1206567906613	0.999999996737507	8830	Yes
0.0364148550670056	Root149	5	10000	364.148550670056	1	8830	Yes
0.00618264837626047	Root149	5	10000	61.8264837626047	1	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00214695658252059	Root149	5	10000	21.4695658252059	0.999994900801305	8830	Yes
0.00128888505329903	Root149	5	10000	12.8888505329903	0.995949046185934	8830	Yes
0.00328036689427214	Root149	5	10000	32.8036689427214	0.999999999689859	8830	Yes
0.000701907292816021	Root149	5	10000	7.01907292816021	0.828741242231038	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00128888505329903	Root149	5	10000	12.8888505329903	0.995949046185934	8830	Yes
0.0018362775555633	Root149	5	10000	18.362775555633	0.99993687513368	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00214695658252059	Root149	5	10000	21.4695658252059	0.999994900801305	8830	Yes
0.00221940363344474	Root149	5	10000	22.1940363344474	0.999997196812365	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.000701907292816021	Root149	5	10000	7.01907292816021	0.828741242231038	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
0.00199816329134657	Root149	5	10000	19.9816329134657	0.999982801010306	8830	Yes
4.2653744265476e-191	Root149	5	10000	4.2653744265476e-187	0	8830	No
1.35114250309974e-191	Root149	5	10000	1.35114250309974e-187	0	8830	No
0.00086849798916504	Root149	5	10000	8.6849798916504	0.933431839092722	8830	Yes
