Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
2.46631119057334e-82	Root149	7	10000	2.46631119057334e-78	0	8823	No
1	Root149	7	10000	10000	1	8823	Yes
0.000883052344944545	Root149	6	10000	8.83052344944545	0.873623423931714	8823	Yes
0.00242050715865163	Root149	6	10000	24.2050715865163	0.999997348476845	8823	Yes
1	Root149	6	10000	10000	1	8823	Yes
0.00209641848583233	Root149	6	10000	20.9641848583233	0.999965757711296	8823	Yes
0.00209641848583233	Root149	6	10000	20.9641848583233	0.999965757711296	8823	Yes
1	Root149	6	10000	10000	1	8823	Yes
0.00160280646185563	Root149	6	10000	16.0280646185563	0.998643547641513	8823	Yes
0.00172322716167063	Root149	6	10000	17.2322716167063	0.99943038201375	8823	Yes
0.00160280646185563	Root149	6	10000	16.0280646185563	0.998643547641513	8823	Yes
0.00297119860641287	Root149	6	10000	29.7119860641287	0.999999971258741	8823	Yes
0.0018628586398706	Root149	6	10000	18.628586398706	0.999797067162746	8823	Yes
0.00172322716167063	Root149	6	10000	17.2322716167063	0.99943038201375	8823	Yes
0.00242050715865163	Root149	6	10000	24.2050715865163	0.999997348476845	8823	Yes
0.00160280646185563	Root149	6	10000	16.0280646185563	0.998643547641513	8823	Yes
0.000883052344944545	Root149	6	10000	8.83052344944545	0.873623423931714	8823	Yes
0.00498452675034295	Root149	6	10000	49.8452675034295	0.999999999999999	8823	Yes
0.0541271166673882	Root149	6	10000	541.271166673882	1	8823	Yes
0.00203688971276532	Root149	6	10000	20.3688971276532	0.999945799434763	8823	Yes
0.00101398228385488	Root149	6	10000	10.1398228385488	0.93802250164009	8823	Yes
0.00291708328612422	Root149	6	10000	29.1708328612422	0.999999954803451	8823	Yes
0.00203688971276532	Root149	6	10000	20.3688971276532	0.999945799434763	8823	Yes
0.00203688971276532	Root149	6	10000	20.3688971276532	0.999945799434763	8823	Yes
1.13721311592681e-117	Root149	6	10000	1.13721311592681e-113	0	8823	No
0.00203688971276532	Root149	6	10000	20.3688971276532	0.999945799434763	8823	Yes
0.00203688971276532	Root149	6	10000	20.3688971276532	0.999945799434763	8823	Yes
